ASSETNUM;NUM_DTO;NUM_BARRIO;CODIGO_ESPECIE;PERIMETRO;NUM_PARQUE;ALTURA_TOTAL;edad_arbol;estado_sanitario;riesgo_caida;necesidad_poda;fecha_ultima_poda;coste_mantenimiento
9862618;3;35;MAL;110;1;11;39;REGULAR;MEDIO;1;2025-03-25;181.69
1942187;8;84;UPU;110;0;14;37;MALO;MEDIO;1;2022-08-18;214.05
1598887;8;85;PPI;110;0;10;34;REGULAR;MEDIO;0;2025-07-31;107.32
1958896;15;156;PPI;110;0;11;40;REGULAR;MEDIO;0;2025-06-09;137.58
1878446;8;87;UPU;110;0;9;33;SANO;BAJO;0;2025-04-24;85.44
5709963;9;91;PPI;110;2;19;53;MALO;ALTO;1;2024-09-21;279.24
5708147;9;91;SJA;110;2;13;45;REGULAR;MEDIO;1;2023-01-14;161.53
5706057;9;91;PDA;110;2;22;71;SECO;ALTO;1;2020-03-17;333.5
1960758;15;153;RPS;110;0;10;37;SANO;MEDIO;0;2025-10-20;83.97
5705773;9;91;PDA;110;2;21;57;MALO;ALTO;1;2024-06-06;296.82
5722556;9;91;SJA;110;2;15;35;SANO;MEDIO;0;2025-03-24;101.39
5700825;9;91;ULX;110;2;14;44;MALO;MEDIO;0;2025-09-22;150.72
5703756;9;91;MAL;110;2;20;62;SECO;ALTO;1;2021-04-16;325.09
5701307;9;91;PAB;110;2;15;48;REGULAR;MEDIO;0;2025-09-09;139.65
5709818;9;91;PPI;110;2;20;57;MALO;ALTO;0;2025-06-02;243.2
1762243;4;44;PDA;110;0;17;57;MALO;ALTO;1;2023-02-11;285.14
1671088;2;24;CDE;110;0;12;41;REGULAR;MEDIO;0;2025-07-31;122.89
1585235;9;93;PHA;110;0;9;33;REGULAR;MEDIO;0;2025-09-29;128.48
9669072;20;208;CSI;110;29;11;37;REGULAR;MEDIO;1;2021-12-19;182.13
9669071;20;208;CEO;110;29;10;26;REGULAR;MEDIO;0;2025-05-10;92.6
9669068;20;208;CSI;110;29;11;36;SANO;MEDIO;1;2024-01-09;144.18
1695785;2;24;PAB;110;0;18;45;REGULAR;MEDIO;1;2022-10-24;189.77
5724494;9;91;PNI;110;2;19;56;MALO;ALTO;1;2024-07-26;293.23
9847721;3;35;AHI;110;1;11;38;REGULAR;MEDIO;0;2025-05-26;133.49
9847548;3;35;UMI;110;1;11;36;SANO;MEDIO;0;2025-10-12;115.21
9669095;20;208;CAT;110;29;11;33;REGULAR;MEDIO;0;2024-12-29;154.65
9847967;3;35;CAU;110;1;13;39;REGULAR;MEDIO;0;2025-11-18;142.56
9851366;3;35;AHI;110;1;13;37;REGULAR;MEDIO;0;2025-03-31;124.64
9851313;3;35;AHI;110;1;14;43;REGULAR;MEDIO;1;2022-01-07;172.14
9852327;3;35;GTR;110;1;12;37;REGULAR;MEDIO;0;2025-07-27;128.86
9851554;3;35;AHI;110;1;12;37;REGULAR;MEDIO;0;2025-10-26;111.16
9852636;3;35;AHI;110;1;13;33;SANO;BAJO;1;2023-03-14;137.92
9852799;3;35;CSI;110;1;8;27;SANO;MEDIO;1;2022-10-18;103.15
9853435;3;35;GTR;110;1;6;17;SANO;BAJO;0;2025-10-03;69.21
9853091;3;35;ACA;110;1;14;44;REGULAR;MEDIO;1;2024-11-08;168.25
9854271;3;35;AHI;110;1;11;40;SANO;MEDIO;0;2024-11-21;119.98
5715793;9;91;PCP;110;2;14;38;SANO;MEDIO;0;2025-02-09;121.29
9855195;3;35;AHI;110;1;13;44;SANO;MEDIO;1;2022-01-08;154.45
9854962;3;35;AHI;110;1;12;37;REGULAR;MEDIO;0;2025-03-13;114.47
9854440;3;35;AHI;110;1;11;39;REGULAR;MEDIO;1;2024-10-16;179.4
9855771;3;35;AHI;110;1;9;30;REGULAR;MEDIO;1;2022-04-14;145.33
5721399;9;91;CAT;110;2;25;70;SECO;ALTO;1;2023-06-27;314.44
5709980;9;91;PPI;110;2;22;54;MALO;ALTO;1;2023-02-05;297.85
5723964;9;91;CDE;110;2;18;55;MALO;ALTO;1;2024-01-18;254.34
2003352;17;172;CSE;110;0;16;51;REGULAR;MEDIO;1;2025-03-26;177.46
9858003;3;35;AHI;110;1;10;30;SANO;BAJO;1;2025-03-22;119.88
9856417;3;35;CAU;110;1;10;37;SANO;MEDIO;0;2025-10-22;89.4
5721607;9;91;CAT;110;2;9;36;REGULAR;MEDIO;0;2025-04-05;140.18
5721919;9;91;ANE;110;2;9;30;SANO;MEDIO;0;2025-06-19;95.73
5705567;9;91;PDA;110;2;16;47;REGULAR;MEDIO;1;2023-01-01;199.75
5710137;9;91;PPI;110;2;18;61;MALO;ALTO;1;2025-03-16;307.61
5707446;9;91;SJA;110;2;11;38;REGULAR;MEDIO;0;2025-08-30;148.47
5630970;9;93;PPI;110;8;8;30;SANO;BAJO;0;2025-04-06;38.69
5646217;9;93;PPI;110;8;15;48;REGULAR;MEDIO;0;2025-10-30;154.72
9856888;3;35;AHI;110;1;18;54;MALO;ALTO;1;2024-07-02;267.99
1911229;15;155;UMI;110;0;20;62;MALO;ALTO;0;2024-12-21;247.75
5716707;9;91;MGR;110;2;7;20;SANO;MEDIO;0;2025-02-21;85.68
9856979;3;35;AHI;110;1;9;30;REGULAR;BAJO;0;2025-12-06;114.17
9857563;3;35;ANE;110;1;12;37;SANO;BAJO;0;2025-10-07;125.86
9860016;3;35;QIL;110;1;9;41;SANO;BAJO;0;2025-11-12;68.21
9860622;3;35;CSI;110;1;8;28;REGULAR;MEDIO;0;2024-12-17;105.11
9860771;3;35;CAU;110;1;10;41;REGULAR;MEDIO;0;2025-04-01;141.76
9857763;3;35;LJA;110;1;6;20;SANO;MEDIO;0;2025-02-27;97.26
9857406;3;35;TDI;110;1;11;29;SANO;MEDIO;1;2025-01-31;151.47
9669569;20;208;OEU;110;29;7;21;SANO;BAJO;0;2025-01-04;33.92
1691466;4;46;CUM;110;0;13;44;SANO;MEDIO;0;2025-11-16;102.86
5718374;9;91;GTR;110;2;6;22;SANO;BAJO;0;2025-11-09;72.68
5722140;9;91;AHI;110;2;9;31;SANO;BAJO;0;2025-06-15;64.17
9859808;3;35;AHI;110;1;13;40;REGULAR;MEDIO;0;2024-12-11;147.07
9859696;3;35;ACA;110;1;9;32;SANO;MEDIO;1;2023-05-03;123.32
1691898;2;24;PHA;110;0;16;52;MALO;ALTO;0;2025-10-01;229.53
1671897;2;24;CAR;110;0;11;32;REGULAR;MEDIO;0;2025-04-18;132.15
9860116;3;35;CSI;110;1;7;18;SANO;BAJO;0;2024-12-01;48.67
5719771;9;91;CAT;110;2;24;70;SECO;ALTO;1;2019-06-26;315.68
1686620;2;24;PPI;110;0;11;38;REGULAR;MEDIO;0;2025-02-17;131.88
5721091;9;91;CAU;110;2;13;42;REGULAR;MEDIO;1;2023-06-17;175.86
1679200;5;53;PHA;110;0;14;44;MALO;ALTO;0;2025-09-24;221.74
1692175;4;44;PDA;110;0;15;49;MALO;MEDIO;0;2025-03-11;169.34
2014400;10;104;SJA;110;0;12;31;REGULAR;MEDIO;0;2025-03-14;145.76
1693206;2;25;CAU;110;0;10;29;SANO;BAJO;1;2022-02-18;88.89
1997178;10;103;UPU;110;0;11;32;SANO;MEDIO;0;2025-03-14;87.68
1997318;8;83;UPU;110;0;9;34;REGULAR;MEDIO;0;2025-07-05;101.14
1694649;4;44;UPU;110;0;14;53;REGULAR;MEDIO;1;2023-11-14;197.79
2101796;5;54;SJA;110;0;12;38;REGULAR;MEDIO;0;2024-12-11;119.74
2065313;8;84;PDA;110;0;9;26;SANO;BAJO;0;2025-03-29;109.79
1695955;2;24;PPI;110;0;9;30;SANO;BAJO;0;2024-12-19;78.09
1695936;2;24;PHA;110;0;10;30;SANO;MEDIO;1;2025-02-22;161.15
1696422;2;24;PPI;110;0;8;24;SANO;BAJO;0;2025-03-21;71.72
1738898;6;61;PDA;110;0;18;57;MALO;ALTO;0;2025-02-04;244.87
1997068;10;103;UPU;110;0;13;41;SANO;MEDIO;1;2022-11-17;156.39
1998515;10;103;PIN;110;0;18;48;REGULAR;ALTO;0;2025-02-15;197.36
1700202;2;26;PDA;110;0;13;42;REGULAR;MEDIO;0;2024-12-03;126.55
1699239;2;24;PNI;110;0;16;48;MALO;ALTO;0;2025-01-29;217.04
1700433;2;26;CAU;110;0;9;25;REGULAR;MEDIO;0;2025-02-04;109.04
5614316;4;43;PCP;110;4;6;16;SANO;BAJO;0;2024-12-20;62.49
1709591;2;22;CAT;110;0;15;44;REGULAR;MEDIO;0;2025-01-30;135.84
1709711;2;22;CAD;110;0;10;29;REGULAR;MEDIO;0;2025-02-01;122.49
2013211;8;86;MAL;110;0;11;33;SANO;BAJO;0;2025-06-05;90.33
2141851;9;91;SJA;110;0;13;39;MALO;ALTO;1;2025-04-30;261.57
5617526;4;43;RPS;110;4;8;25;SANO;BAJO;1;2023-08-15;117.52
1703844;2;25;PDA;110;0;12;39;REGULAR;MEDIO;0;2025-01-19;109.26
1703698;2;25;CSE;110;0;12;37;REGULAR;MEDIO;0;2025-12-04;144.66
1703699;2;25;CSE;110;0;11;34;REGULAR;MEDIO;1;2023-03-31;179.9
2009307;10;107;UPU;110;0;6;17;SANO;BAJO;0;2025-11-26;59.96
1705075;2;26;PCP;110;0;5;19;SANO;BAJO;0;2025-01-19;83.91
1710160;2;24;PPI;110;0;7;22;SANO;MEDIO;0;2025-05-13;46.34
1711111;2;23;PPI;110;0;8;26;SANO;BAJO;0;2025-01-03;66.4
1714136;2;23;CDE;110;0;12;41;REGULAR;MEDIO;0;2025-05-06;152.77
1714180;2;24;PCP;110;0;7;28;SANO;BAJO;1;2024-02-25;132.37
2038881;8;85;PPI;110;0;9;30;REGULAR;MEDIO;0;2025-11-16;96.51
1798205;16;166;UMI;110;0;10;27;SANO;BAJO;1;2024-10-05;115.76
1711168;2;22;CSE;110;0;12;38;REGULAR;MEDIO;0;2025-05-11;131.82
1706116;2;26;PRC;110;0;5;18;SANO;BAJO;0;2025-11-07;60.88
1708731;2;22;LST;110;0;12;36;REGULAR;MEDIO;0;2025-08-28;150.91
1708751;2;22;BEX;110;0;4;20;SANO;BAJO;0;2025-01-09;52.13
2017411;8;81;UPU;110;0;13;36;REGULAR;MEDIO;0;2025-04-09;151.79
1711017;2;22;GBI;110;0;11;35;SANO;MEDIO;0;2024-11-21;113.62
1712848;2;22;RPS;110;0;10;38;REGULAR;MEDIO;0;2025-11-14;112.62
1712843;2;23;CSE;110;0;13;37;REGULAR;MEDIO;1;2022-06-28;184.46
1718583;2;22;PCP;110;0;6;24;SANO;BAJO;0;2025-12-08;67.59
1718700;2;23;UPU;110;0;15;53;REGULAR;MEDIO;0;2025-07-11;136.95
2038856;8;85;PPI;110;0;8;34;SANO;BAJO;1;2025-03-28;123.91
2040696;8;87;PPI;110;0;7;26;SANO;BAJO;0;2025-02-12;81.15
1715571;2;22;PDA;110;0;20;61;MALO;ALTO;0;2025-11-16;251.7
1712945;2;25;CSE;110;0;12;34;SANO;MEDIO;0;2025-11-30;116.88
1716094;2;22;PDA;110;0;19;61;MALO;ALTO;1;2023-04-03;310.97
2029608;8;87;PPI;110;0;9;23;SANO;BAJO;0;2025-11-03;85.54
1721784;2;24;PDA;110;0;16;51;MALO;ALTO;1;2023-04-07;270.14
1722162;2;24;MEA;110;0;6;29;REGULAR;MEDIO;0;2025-11-04;111.8
1722191;2;22;AHI;110;0;7;22;SANO;BAJO;0;2025-06-17;63.95
1722175;2;24;TOC;110;0;6;23;SANO;BAJO;0;2025-04-02;64.27
2047481;10;107;UPU;110;0;9;34;SANO;MEDIO;0;2025-03-04;94.51
1755265;4;44;LNO;110;0;8;31;SANO;BAJO;1;2022-04-11;138.84
1759061;4;44;ANE;110;0;9;31;SANO;MEDIO;0;2025-05-31;94.06
1759151;4;44;PDA;110;0;15;49;REGULAR;MEDIO;1;2025-01-09;222.44
1755020;4;44;PCP;110;0;11;47;REGULAR;MEDIO;1;2021-12-30;190.59
1763841;2;27;UPU;110;0;16;48;REGULAR;MEDIO;1;2024-02-14;195.47
1764192;2;27;AAL;110;0;15;41;SANO;MEDIO;1;2023-01-31;147.92
2057407;8;85;PDA;110;0;16;43;REGULAR;MEDIO;1;2022-04-16;189.37
2044253;8;83;UPU;110;0;8;29;SANO;MEDIO;1;2024-07-22;142.43
1720788;2;25;CLE;110;0;7;26;SANO;BAJO;0;2025-12-17;83.14
2048009;10;103;PDA;110;0;9;28;SANO;BAJO;1;2023-07-04;143.64
2048442;10;104;POX;110;0;13;38;SANO;MEDIO;0;2025-03-04;120.32
1727306;2;24;CAU;110;0;5;22;SANO;BAJO;0;2025-02-11;92.59
1861778;16;164;OEU;110;0;6;24;SANO;BAJO;0;2025-08-22;95.67
2047294;10;107;UPU;110;0;6;12;SANO;BAJO;0;2025-06-06;34.22
1723286;2;25;CLE;110;0;8;26;SANO;MEDIO;0;2025-10-09;100.79
1725830;2;24;CAU;110;0;6;28;REGULAR;MEDIO;0;2025-05-19;112.53
1726001;2;22;CAU;110;0;13;35;SANO;BAJO;1;2023-04-08;172.55
1728808;4;44;ULX;110;0;13;41;REGULAR;MEDIO;1;2022-06-20;175.29
2054304;8;81;PDA;110;0;15;46;MALO;ALTO;0;2025-05-07;203.9
1753810;4;44;PDA;110;0;14;42;SANO;MEDIO;1;2023-09-28;170.02
2037146;3;33;CAT;110;0;16;48;MALO;MEDIO;1;2023-11-21;243.72
2067365;8;87;PDA;110;0;10;27;SANO;BAJO;1;2021-12-05;130.77
1893268;4;46;SJA;110;0;13;37;SANO;MEDIO;0;2025-08-20;95.68
2061066;10;107;UCU;110;0;16;56;MALO;ALTO;1;2024-08-11;274.58
2076283;8;83;PDA;110;0;12;28;SANO;BAJO;0;2025-06-23;71.69
2037570;3;33;UPU;110;0;14;51;MALO;MEDIO;0;2025-09-21;167.17
2037710;3;33;UPU;110;0;14;46;REGULAR;MEDIO;0;2025-05-04;161.5
2021114;4;46;UPU;110;0;17;48;MALO;ALTO;0;2025-09-02;209.92
2021116;4;46;UPU;110;0;18;56;MALO;ALTO;1;2023-01-02;278.1
1895893;16;164;AHI;110;0;7;26;SANO;MEDIO;0;2025-03-04;86.61
1695134;2;25;CAT;110;0;10;32;REGULAR;MEDIO;1;2023-01-12;153.43
2044551;3;33;PPI;110;0;10;32;REGULAR;MEDIO;0;2025-07-29;118.01
2050539;3;34;SJA;110;0;12;34;SANO;MEDIO;1;2023-05-16;160.65
2048234;3;32;UPU;110;0;12;39;SANO;BAJO;0;2025-01-30;100.54
2039322;3;33;UPU;110;0;12;44;REGULAR;MEDIO;0;2025-04-25;137.49
2046635;3;34;SJA;110;0;12;40;MALO;ALTO;1;2022-01-20;270.34
2070512;3;32;OEU;110;0;20;60;REGULAR;MEDIO;1;2024-03-08;188.96
2117375;8;81;PHA;110;0;14;49;REGULAR;MEDIO;1;2025-01-15;184.32
2085265;3;32;UPU;110;0;12;38;REGULAR;MEDIO;0;2025-12-05;133.17
2074062;3;33;UPU;110;0;12;39;REGULAR;MEDIO;1;2024-06-01;137.13
2131499;9;97;CAR;110;0;13;51;MALO;ALTO;0;2025-12-16;227.3
2182159;3;36;AAL;110;0;13;43;REGULAR;MEDIO;0;2025-08-10;141.91
2131643;8;81;UPU;110;0;8;34;REGULAR;MEDIO;0;2025-07-16;117.71
2072000;3;32;OEU;110;0;2;8;SANO;BAJO;0;2025-09-29;52.03
2127492;9;97;PDA;110;0;19;52;REGULAR;ALTO;0;2025-01-18;191.28
2125921;8;87;RPS;110;0;10;33;REGULAR;MEDIO;1;2022-10-08;161.73
2131105;9;97;CAR;110;0;15;38;SANO;MEDIO;0;2025-10-21;78.3
2130436;9;97;PHA;110;0;12;39;SANO;MEDIO;0;2025-04-15;126.97
2131122;9;97;PDA;110;0;13;44;REGULAR;MEDIO;0;2025-11-22;116.99
2204493;5;55;PDA;110;0;14;46;REGULAR;MEDIO;1;2024-08-06;176.14
1666178;9;94;PPI;110;0;7;16;SANO;MEDIO;0;2025-03-12;89.16
2138238;9;97;CLI;110;0;11;26;SANO;MEDIO;0;2024-11-29;103.13
2139088;9;97;CSE;110;0;12;30;SANO;MEDIO;0;2025-06-24;96.7
2139273;9;97;PAL;110;0;13;30;REGULAR;MEDIO;0;2025-06-18;131.34
1674356;9;91;RPS;110;0;18;53;MALO;MEDIO;1;2024-06-03;238.41
2140566;8;86;PDA;110;0;11;38;SANO;BAJO;0;2025-08-31;91.33
2145511;8;86;UPU;110;0;10;33;REGULAR;MEDIO;1;2022-01-24;182.76
2142075;8;81;UPU;110;0;9;27;SANO;BAJO;0;2025-07-06;85.98
2144281;9;91;PLOR;110;0;4;20;SANO;MEDIO;0;2025-07-01;92.22
1617079;5;56;PDA;110;0;13;37;SANO;MEDIO;0;2025-04-01;115.93
2145451;9;97;PPI;110;0;8;20;SANO;MEDIO;1;2023-05-23;153.81
1619382;5;54;SJA;110;0;9;28;SANO;BAJO;0;2025-11-20;94.09
1622543;5;55;PDA;110;0;17;50;REGULAR;MEDIO;0;2025-11-19;150.37
1625777;5;54;PDA;110;0;16;40;REGULAR;MEDIO;0;2025-08-14;129.45
1623159;5;55;SJA;110;0;13;45;REGULAR;MEDIO;0;2025-09-23;160.07
1623396;5;54;SJA;110;0;12;35;REGULAR;MEDIO;0;2025-10-11;127.76
1633832;5;51;PDA;110;0;17;46;REGULAR;MEDIO;1;2023-09-21;207.13
1630267;5;54;SJA;110;0;9;34;SANO;BAJO;0;2025-02-25;89.81
1640207;5;51;UPU;110;0;8;24;SANO;MEDIO;0;2025-05-16;102.34
2167164;9;97;PPI;110;0;14;38;REGULAR;MEDIO;0;2025-06-03;148.08
1644891;5;52;PDA;110;0;12;38;REGULAR;MEDIO;0;2025-10-09;125.04
1642986;5;54;UPU;110;0;7;25;SANO;BAJO;0;2025-09-19;78.49
1646243;5;54;PDA;110;0;15;43;REGULAR;MEDIO;1;2023-04-08;206.27
2167757;9;96;AHI;110;0;11;24;REGULAR;MEDIO;0;2025-06-05;111.09
1647201;5;55;PDA;110;0;14;44;REGULAR;MEDIO;0;2024-12-01;114.21
1647259;5;55;UPU;110;0;11;29;SANO;BAJO;0;2024-11-16;100.44
1646566;5;55;UPU;110;0;9;32;REGULAR;MEDIO;1;2024-04-26;172.12
2174488;8;83;CAU;110;0;8;24;SANO;BAJO;0;2025-06-20;95.23
1646664;5;55;PDA;110;0;14;44;REGULAR;MEDIO;1;2024-03-13;181.51
2026600;10;101;PDA;109;0;12;42;REGULAR;MEDIO;0;2025-04-30;126.19
2033257;10;104;UPU;109;0;14;39;REGULAR;MEDIO;1;2025-04-06;172.62
1773255;15;155;PDA;109;0;14;43;REGULAR;MEDIO;0;2025-10-31;163.86
9846694;3;35;CEO;109;1;9;28;SANO;MEDIO;0;2025-03-27;130.59
1570187;9;94;UPU;109;0;11;45;MALO;MEDIO;0;2025-04-30;177.15
9661266;20;206;PHA;109;0;9;22;SANO;BAJO;0;2025-07-18;66.55
1886432;15;155;PLOR;109;0;5;29;SANO;BAJO;0;2025-06-24;69.73
1630258;1;11;UPU;109;0;13;36;SANO;BAJO;1;2024-07-09;143.27
1730163;6;63;PDA;109;0;17;45;REGULAR;MEDIO;1;2022-11-07;175.22
2133235;6;62;PDA;109;0;17;56;REGULAR;MEDIO;0;2025-11-14;144.48
1912702;15;151;UPU;109;0;17;52;MALO;ALTO;1;2024-07-04;257.1
9848504;3;35;AHI;109;1;12;45;SANO;BAJO;0;2025-06-15;74.31
1928917;15;157;PDA;109;0;12;38;SANO;BAJO;0;2025-05-17;105.98
1674986;5;52;PDA;109;0;12;39;REGULAR;MEDIO;1;2021-12-15;166.98
1927407;15;156;UPU;109;0;12;42;REGULAR;MEDIO;0;2025-05-08;125.3
1961421;15;152;CAU;109;0;13;37;REGULAR;MEDIO;1;2022-05-08;181.71
2145523;7;75;PDA;109;0;11;34;SANO;BAJO;0;2025-10-13;122.47
1969547;15;159;UMI;109;0;11;33;SANO;BAJO;1;2025-01-20;119.9
1832759;16;165;PPI;109;0;7;20;SANO;BAJO;1;2024-01-08;132.76
5706296;9;91;PDA;109;2;24;62;MALO;ALTO;1;2022-11-07;281.78
1963639;15;152;PPI;109;0;12;38;SANO;MEDIO;0;2025-04-21;118.92
2179874;9;92;UPU;109;0;16;51;REGULAR;MEDIO;1;2025-03-10;195.15
9847915;3;35;AHI;109;1;8;30;REGULAR;MEDIO;0;2025-04-24;97.81
9847928;3;35;QIL;109;1;11;33;SANO;BAJO;1;2022-02-10;133.28
9851906;3;35;TIC;109;1;16;41;REGULAR;MEDIO;1;2024-08-29;185.18
9851093;3;35;AHI;109;1;13;39;REGULAR;MEDIO;0;2025-01-30;124.52
9852477;3;35;GTR;109;1;22;61;MALO;ALTO;1;2022-07-03;312.81
9849990;3;35;AHI;109;1;15;42;REGULAR;MEDIO;0;2024-11-17;115.19
9851302;3;35;AHI;109;1;16;46;MALO;MEDIO;1;2024-08-14;230.47
9850358;3;35;AHI;109;1;11;30;SANO;BAJO;0;2025-01-02;75.47
9854373;3;35;AHI;109;1;12;40;REGULAR;MEDIO;1;2022-06-28;155.76
9854494;3;35;AHI;109;1;12;38;REGULAR;MEDIO;0;2025-09-10;100.96
9855490;3;35;AHI;109;1;12;32;REGULAR;MEDIO;0;2024-12-06;122.04
9855961;3;35;AHI;109;1;9;32;SANO;BAJO;0;2025-08-08;63.06
9856742;3;35;PDA;109;1;17;50;MALO;ALTO;0;2025-01-08;212.05
5631149;9;93;PPI;109;8;12;43;REGULAR;MEDIO;0;2024-12-01;138.58
5623736;9;93;PPI;109;8;8;22;SANO;MEDIO;0;2025-09-24;63.42
9857964;3;35;CSE;109;1;12;43;REGULAR;MEDIO;0;2025-06-17;164.67
9857876;3;35;CAT;109;1;16;49;MALO;ALTO;1;2022-08-21;248.86
1751506;2;22;PDA;109;0;18;46;MALO;ALTO;0;2024-12-13;200.46
9860438;3;35;AHI;109;1;12;37;SANO;MEDIO;0;2025-09-02;109.63
1564074;5;51;RPS;109;0;12;37;SANO;MEDIO;0;2025-03-13;118.21
1996411;8;87;PPI;109;0;7;38;MALO;MEDIO;1;2024-06-09;185.32
9860707;3;35;CEO;109;1;6;18;SANO;BAJO;0;2025-04-21;47.23
2066054;8;84;PDA;109;0;11;29;SANO;MEDIO;0;2025-04-24;107.69
2004600;10;104;UPU;109;0;16;50;MALO;ALTO;1;2022-02-10;274.79
1702207;2;25;CSE;109;0;11;29;REGULAR;MEDIO;0;2025-08-09;98.9
2005775;10;107;UPU;109;0;12;39;SANO;MEDIO;1;2024-10-05;146.59
5614379;4;43;TIC;109;4;8;23;SANO;BAJO;0;2025-02-21;78.52
2008122;10;107;UPU;109;0;7;20;SANO;BAJO;0;2024-12-07;60.38
2010202;8;85;PIN;109;0;9;36;SANO;MEDIO;1;2022-01-30;165.11
1704708;2;22;SJA;109;0;12;38;REGULAR;MEDIO;1;2024-10-11;167.33
1711155;2;21;PPI;109;0;11;34;SANO;MEDIO;0;2025-09-22;103.94
2047980;10;105;PPI;109;0;6;23;SANO;BAJO;0;2025-11-12;67.45
2059855;8;86;PDA;109;0;11;33;REGULAR;MEDIO;1;2025-04-22;196.34
2022441;4;44;PPI;109;0;14;46;REGULAR;MEDIO;0;2025-07-22;133.86
2030505;3;33;UPU;109;0;14;51;REGULAR;MEDIO;0;2025-02-27;161.85
2038639;3;33;POC;109;0;13;40;REGULAR;MEDIO;0;2025-09-17;160.15
2067501;8;85;PDA;109;0;16;45;REGULAR;MEDIO;0;2025-04-02;158.1
2037712;3;33;UPU;109;0;13;38;REGULAR;MEDIO;0;2025-04-10;124.13
2040067;3;33;UPU;109;0;15;39;MALO;ALTO;1;2024-10-14;272.73
2050394;3;34;SJA;109;0;11;35;REGULAR;MEDIO;0;2025-09-23;114.26
2082910;8;86;PDA;109;0;9;37;REGULAR;MEDIO;0;2025-10-01;96.86
2081921;2;26;UPU;109;0;10;24;REGULAR;MEDIO;1;2022-01-15;181.52
2080341;3;32;SJA;109;0;13;41;SANO;MEDIO;0;2024-12-30;128.95
1901227;16;166;PDA;109;0;15;48;REGULAR;MEDIO;0;2025-02-08;177.92
2128935;9;94;UPU;109;0;10;20;SANO;BAJO;0;2025-11-04;69.4
2129287;8;86;POS;109;0;14;41;SANO;MEDIO;0;2025-12-08;139.43
2164611;9;96;MAL;109;0;12;41;REGULAR;MEDIO;1;2023-01-15;164.78
2135958;9;97;UPU;109;0;12;44;MALO;MEDIO;0;2025-04-30;182.63
1615863;5;56;PDA;109;0;14;37;REGULAR;MEDIO;0;2025-10-15;140.8
2142257;8;83;PAL;109;0;10;35;REGULAR;MEDIO;0;2024-12-03;156.56
2149949;9;91;FOR;109;0;12;29;REGULAR;MEDIO;0;2025-01-06;126.84
1619886;5;55;PDA;109;0;16;50;MALO;MEDIO;1;2022-12-16;231.53
2146132;9;91;CSI;109;0;16;46;REGULAR;MEDIO;1;2021-12-16;181.05
1619574;5;55;PDA;109;0;9;26;SANO;BAJO;0;2025-09-15;84.32
1625311;5;55;MAL;109;0;9;32;REGULAR;MEDIO;0;2025-10-08;137.34
2172470;9;94;PPI;109;0;9;31;REGULAR;MEDIO;0;2025-05-19;101.9
1576502;5;54;PPI;108;0;14;41;REGULAR;MEDIO;1;2024-07-11;184.39
1828466;8;87;MEA;108;0;10;25;SANO;BAJO;1;2022-05-23;105.41
5266148;16;166;OEU;108;15;6;23;SANO;BAJO;0;2024-12-26;81.67
1729582;6;62;PDA;108;0;14;45;REGULAR;MEDIO;1;2022-08-17;158.53
2138432;6;62;PDA;108;0;17;64;MALO;ALTO;1;2024-08-11;284.53
2133425;6;62;PDA;108;0;17;50;SANO;MEDIO;1;2023-11-04;158.09
2132423;6;62;PDA;108;0;17;50;REGULAR;MEDIO;1;2024-03-16;222.51
5716729;9;91;MGR;108;2;13;37;REGULAR;MEDIO;0;2025-12-10;150.08
1833891;16;165;PPI;108;0;7;31;SANO;BAJO;0;2025-11-01;59.4
1895395;15;159;UPU;108;0;11;32;SANO;BAJO;0;2025-07-28;68.98
1946715;15;151;MAL;108;0;10;30;SANO;MEDIO;0;2025-10-15;98.44
1644257;7;74;SJA;108;0;10;32;REGULAR;MEDIO;0;2025-04-23;104.58
5705975;9;91;PDA;108;2;20;63;MALO;ALTO;1;2022-05-10;304.24
5712945;9;91;AHI;108;2;14;45;MALO;ALTO;0;2025-12-06;219.17
9849118;3;35;QIL;108;1;6;27;SANO;BAJO;0;2024-12-17;78.95
9846144;3;35;AHI;108;1;10;25;REGULAR;MEDIO;0;2025-05-11;116.94
9849171;3;35;SJA;108;1;11;32;SANO;MEDIO;0;2025-04-07;103.1
9863020;3;35;AHI;108;1;11;35;SANO;BAJO;1;2022-11-02;127.39
9850152;3;35;AHI;108;1;9;24;REGULAR;MEDIO;0;2025-12-17;95.2
9846911;3;35;LJA;108;1;9;33;REGULAR;MEDIO;1;2023-07-22;156.6
9850608;3;35;AHI;108;1;12;38;REGULAR;MEDIO;0;2024-12-23;119.82
9851615;3;35;AHI;108;1;20;65;MALO;ALTO;0;2025-10-29;262.44
9851758;3;35;AHI;108;1;14;46;REGULAR;MEDIO;0;2025-05-04;150.44
9863047;3;35;AHI;108;1;10;36;REGULAR;MEDIO;0;2024-11-22;105.84
9863017;3;35;AHI;108;1;14;47;REGULAR;MEDIO;1;2023-08-14;157.8
9853218;3;35;AHI;108;1;12;38;SANO;MEDIO;0;2025-09-21;109.99
9852670;3;35;AHI;108;1;12;35;REGULAR;MEDIO;1;2024-08-08;170.15
9853579;3;35;AHI;108;1;16;43;REGULAR;MEDIO;0;2025-01-08;142.47
9852873;3;35;AHI;108;1;12;37;REGULAR;MEDIO;1;2023-07-26;186.17
